# energy s p d
1.143826443000000026e+01 2.310400000000000453e+00 5.622500000000001386e+00 0.000000000000000000e+00
1.144826443000000005e+01 2.257699999999999818e+00 5.631099999999999994e+00 0.000000000000000000e+00
1.145826442999999983e+01 2.208500000000000352e+00 5.640800000000000480e+00 0.000000000000000000e+00
1.146826442999999962e+01 2.164300000000000335e+00 5.653399999999998649e+00 0.000000000000000000e+00
1.147826442999999941e+01 2.128300000000000303e+00 5.670299999999999230e+00 0.000000000000000000e+00
1.148826443000000097e+01 2.100600000000000023e+00 5.693299999999999805e+00 0.000000000000000000e+00
1.149826443000000076e+01 2.081500000000000572e+00 5.722000000000000419e+00 0.000000000000000000e+00
1.150826443000000054e+01 2.071099999999999941e+00 5.755400000000000738e+00 0.000000000000000000e+00
1.151826443000000033e+01 2.068200000000000038e+00 5.794100000000001138e+00 0.000000000000000000e+00
1.152826443000000012e+01 2.071699999999999431e+00 5.834800000000000431e+00 0.000000000000000000e+00
1.153826442999999990e+01 2.079500000000000348e+00 5.876199999999999868e+00 0.000000000000000000e+00
1.154826442999999969e+01 2.089999999999999414e+00 5.914699999999998070e+00 0.000000000000000000e+00
1.155826442999999948e+01 2.100099999999999856e+00 5.946699999999998987e+00 0.000000000000000000e+00
1.156826443000000104e+01 2.107900000000000329e+00 5.967399999999998705e+00 0.000000000000000000e+00
1.157826443000000083e+01 2.110600000000000698e+00 5.973700000000000010e+00 0.000000000000000000e+00
1.158826443000000062e+01 2.106600000000000250e+00 5.960900000000002308e+00 0.000000000000000000e+00
1.159826443000000040e+01 2.093499999999999694e+00 5.925000000000001599e+00 0.000000000000000000e+00
1.160826443000000019e+01 2.070199999999999818e+00 5.864100000000002311e+00 0.000000000000000000e+00
1.161826442999999998e+01 2.036299999999999777e+00 5.776099999999997792e+00 0.000000000000000000e+00
1.162826442999999976e+01 1.991800000000000237e+00 5.661800000000000388e+00 0.000000000000000000e+00
1.163826442999999955e+01 1.937199999999999811e+00 5.524199999999999555e+00 0.000000000000000000e+00
1.164826443000000111e+01 1.875599999999999490e+00 5.364900000000000446e+00 0.000000000000000000e+00
1.165826443000000090e+01 1.807900000000000285e+00 5.189600000000000435e+00 0.000000000000000000e+00
1.166826443000000069e+01 1.737399999999999833e+00 5.005599999999999383e+00 0.000000000000000000e+00
1.167826443000000047e+01 1.665899999999999714e+00 4.818399999999998684e+00 0.000000000000000000e+00
1.168826443000000026e+01 1.596799999999999775e+00 4.633499999999998842e+00 0.000000000000000000e+00
1.169826443000000005e+01 1.531800000000000272e+00 4.459100000000000286e+00 0.000000000000000000e+00
1.170826442999999983e+01 1.473099999999999632e+00 4.299099999999999255e+00 0.000000000000000000e+00
1.171826442999999962e+01 1.421699999999999964e+00 4.158899999999999153e+00 0.000000000000000000e+00
1.172826442999999941e+01 1.378499999999999615e+00 4.040000000000000036e+00 0.000000000000000000e+00
1.173826443000000097e+01 1.342399999999999816e+00 3.943499999999999339e+00 0.000000000000000000e+00
1.174826443000000076e+01 1.314200000000000257e+00 3.871299999999999297e+00 0.000000000000000000e+00
1.175826443000000054e+01 1.292399999999999993e+00 3.821699999999999875e+00 0.000000000000000000e+00
1.176826443000000033e+01 1.275900000000000478e+00 3.793200000000000127e+00 0.000000000000000000e+00
1.177826443000000012e+01 1.265200000000000324e+00 3.783499999999999641e+00 0.000000000000000000e+00
1.178826442999999990e+01 1.258699999999999930e+00 3.791799999999999393e+00 0.000000000000000000e+00
1.179826442999999969e+01 1.255799999999999805e+00 3.813800000000000523e+00 0.000000000000000000e+00
1.180826442999999948e+01 1.257099999999999884e+00 3.850200000000001399e+00 0.000000000000000000e+00
1.181826443000000104e+01 1.262200000000000211e+00 3.898300000000000320e+00 0.000000000000000000e+00
1.182826443000000083e+01 1.272399999999999975e+00 3.957200000000000273e+00 0.000000000000000000e+00
1.183826443000000062e+01 1.288300000000000223e+00 4.027000000000000135e+00 0.000000000000000000e+00
1.184826443000000040e+01 1.310400000000000009e+00 4.106799999999999784e+00 0.000000000000000000e+00
1.185826443000000019e+01 1.338999999999999746e+00 4.197499999999999787e+00 0.000000000000000000e+00
1.186826442999999998e+01 1.375199999999999978e+00 4.299699999999999633e+00 0.000000000000000000e+00
1.187826442999999976e+01 1.418699999999999628e+00 4.412500000000000533e+00 0.000000000000000000e+00
1.188826442999999955e+01 1.469299999999999606e+00 4.536899999999999267e+00 0.000000000000000000e+00
1.189826443000000111e+01 1.526100000000000012e+00 4.672200000000000131e+00 0.000000000000000000e+00
1.190826443000000090e+01 1.588300000000000045e+00 4.819799999999998974e+00 0.000000000000000000e+00
1.191826443000000069e+01 1.653899999999999704e+00 4.975400000000001377e+00 0.000000000000000000e+00
1.192826443000000047e+01 1.721100000000000296e+00 5.137900000000001910e+00 0.000000000000000000e+00
1.193826443000000026e+01 1.787700000000000511e+00 5.305600000000001870e+00 0.000000000000000000e+00
1.194826443000000005e+01 1.851400000000000157e+00 5.472700000000000564e+00 0.000000000000000000e+00
1.195826442999999983e+01 1.909799999999999942e+00 5.636700000000000266e+00 0.000000000000000000e+00
1.196826442999999962e+01 1.960499999999999687e+00 5.792600000000001081e+00 0.000000000000000000e+00
1.197826442999999941e+01 2.001500000000000057e+00 5.934799999999998299e+00 0.000000000000000000e+00
1.198826443000000097e+01 2.031800000000000050e+00 6.059000000000001052e+00 0.000000000000000000e+00
1.199826443000000076e+01 2.048799999999999955e+00 6.162700000000000067e+00 0.000000000000000000e+00
1.200826443000000054e+01 2.052999999999999936e+00 6.241100000000000314e+00 0.000000000000000000e+00
1.201826443000000033e+01 2.043099999999999916e+00 6.293999999999999595e+00 0.000000000000000000e+00
1.202826443000000012e+01 2.020299999999999763e+00 6.320899999999999963e+00 0.000000000000000000e+00
1.203826442999999990e+01 1.985300000000000065e+00 6.323799999999999422e+00 0.000000000000000000e+00
1.204826442999999969e+01 1.940199999999999703e+00 6.304700000000001303e+00 0.000000000000000000e+00
1.205826442999999948e+01 1.887500000000000400e+00 6.268100000000001337e+00 0.000000000000000000e+00
1.206826443000000104e+01 1.828899999999999748e+00 6.220200000000001062e+00 0.000000000000000000e+00
1.207826443000000083e+01 1.768799999999999706e+00 6.164200000000001012e+00 0.000000000000000000e+00
1.208826443000000062e+01 1.709400000000000475e+00 6.105800000000000338e+00 0.000000000000000000e+00
1.209826443000000040e+01 1.653400000000000203e+00 6.048800000000000843e+00 0.000000000000000000e+00
1.210826443000000019e+01 1.603099999999999747e+00 5.996700000000002362e+00 0.000000000000000000e+00
1.211826442999999998e+01 1.560599999999999321e+00 5.951600000000000890e+00 0.000000000000000000e+00
1.212826442999999976e+01 1.526199999999999779e+00 5.912099999999999689e+00 0.000000000000000000e+00
1.213826442999999955e+01 1.500199999999999978e+00 5.878900000000000681e+00 0.000000000000000000e+00
1.214826443000000111e+01 1.482199999999999962e+00 5.846999999999999531e+00 0.000000000000000000e+00
1.215826443000000090e+01 1.469899999999999762e+00 5.815199999999999925e+00 0.000000000000000000e+00
1.216826443000000069e+01 1.462799999999999656e+00 5.777199999999998781e+00 0.000000000000000000e+00
1.217826443000000047e+01 1.458200000000000163e+00 5.729600000000000470e+00 0.000000000000000000e+00
1.218826443000000026e+01 1.453900000000000192e+00 5.668099999999999028e+00 0.000000000000000000e+00
1.219826443000000005e+01 1.448200000000000154e+00 5.591000000000001080e+00 0.000000000000000000e+00
1.220826442999999983e+01 1.439200000000000035e+00 5.495500000000000718e+00 0.000000000000000000e+00
1.221826442999999962e+01 1.425500000000000433e+00 5.382299999999999862e+00 0.000000000000000000e+00
1.222826442999999941e+01 1.406800000000000050e+00 5.252999999999998337e+00 0.000000000000000000e+00
1.223826443000000097e+01 1.382900000000000240e+00 5.110599999999999810e+00 0.000000000000000000e+00
1.224826443000000076e+01 1.354299999999999837e+00 4.959499999999999353e+00 0.000000000000000000e+00
1.225826443000000054e+01 1.322300000000000031e+00 4.805600000000000982e+00 0.000000000000000000e+00
1.226826443000000033e+01 1.287900000000000045e+00 4.653900000000000148e+00 0.000000000000000000e+00
1.227826443000000012e+01 1.252800000000000358e+00 4.511899999999998911e+00 0.000000000000000000e+00
1.228826442999999990e+01 1.218699999999999894e+00 4.383000000000000007e+00 0.000000000000000000e+00
1.229826442999999969e+01 1.186900000000000066e+00 4.274499999999999744e+00 0.000000000000000000e+00
1.230826442999999948e+01 1.158799999999999830e+00 4.188399999999999679e+00 0.000000000000000000e+00
1.231826443000000104e+01 1.135099999999999998e+00 4.127300000000000857e+00 0.000000000000000000e+00
1.232826443000000083e+01 1.116600000000000037e+00 4.093100000000000627e+00 0.000000000000000000e+00
1.233826443000000062e+01 1.104599999999999804e+00 4.084200000000000053e+00 0.000000000000000000e+00
1.234826443000000040e+01 1.098000000000000087e+00 4.100699999999998902e+00 0.000000000000000000e+00
1.235826443000000019e+01 1.096300000000000052e+00 4.138800000000000701e+00 0.000000000000000000e+00
1.236826442999999998e+01 1.099499999999999922e+00 4.196399999999998798e+00 0.000000000000000000e+00
1.237826442999999976e+01 1.107199999999999962e+00 4.269099999999999007e+00 0.000000000000000000e+00
1.238826442999999955e+01 1.117899999999999894e+00 4.354400000000000936e+00 0.000000000000000000e+00
1.239826443000000111e+01 1.132000000000000117e+00 4.448399999999999466e+00 0.000000000000000000e+00
1.240826443000000090e+01 1.147600000000000398e+00 4.547900000000000276e+00 0.000000000000000000e+00
1.241826443000000069e+01 1.164800000000000058e+00 4.648199999999999221e+00 0.000000000000000000e+00
1.242826443000000047e+01 1.182300000000000351e+00 4.749600000000000044e+00 0.000000000000000000e+00
1.243826443000000026e+01 1.200700000000000101e+00 4.847899999999999210e+00 0.000000000000000000e+00
1.244826443000000005e+01 1.217699999999999783e+00 4.942099999999999937e+00 0.000000000000000000e+00
1.245826442999999983e+01 1.233599999999999808e+00 5.030399999999999316e+00 0.000000000000000000e+00
1.246826442999999962e+01 1.248200000000000198e+00 5.111399999999999721e+00 0.000000000000000000e+00
1.247826442999999941e+01 1.260599999999999943e+00 5.185499999999999332e+00 0.000000000000000000e+00
1.248826443000000097e+01 1.270000000000000240e+00 5.250599999999999490e+00 0.000000000000000000e+00
1.249826443000000076e+01 1.276400000000000423e+00 5.307899999999999174e+00 0.000000000000000000e+00
1.250826443000000054e+01 1.279700000000000282e+00 5.357499999999999929e+00 0.000000000000000000e+00
1.251826443000000033e+01 1.279900000000000260e+00 5.398399999999999643e+00 0.000000000000000000e+00
1.252826443000000012e+01 1.277800000000000269e+00 5.434400000000001008e+00 0.000000000000000000e+00
1.253826442999999990e+01 1.273100000000000342e+00 5.464699999999998781e+00 0.000000000000000000e+00
1.254826442999999969e+01 1.267600000000000060e+00 5.491900000000001114e+00 0.000000000000000000e+00
1.255826442999999948e+01 1.261399999999999633e+00 5.519099999999999895e+00 0.000000000000000000e+00
1.256826443000000104e+01 1.256599999999999717e+00 5.547999999999999154e+00 0.000000000000000000e+00
1.257826443000000083e+01 1.254099999999999770e+00 5.584700000000000664e+00 0.000000000000000000e+00
1.258826443000000062e+01 1.254899999999999904e+00 5.630200000000001204e+00 0.000000000000000000e+00
1.259826443000000040e+01 1.260299999999999976e+00 5.689400000000000013e+00 0.000000000000000000e+00
1.260826443000000019e+01 1.271500000000000297e+00 5.763399999999998968e+00 0.000000000000000000e+00
1.261826442999999998e+01 1.288399999999999990e+00 5.855599999999999916e+00 0.000000000000000000e+00
1.262826442999999976e+01 1.310699999999999976e+00 5.965900000000000425e+00 0.000000000000000000e+00
1.263826442999999955e+01 1.339499999999999913e+00 6.091599999999999682e+00 0.000000000000000000e+00
1.264826443000000111e+01 1.371999999999999886e+00 6.229500000000001592e+00 0.000000000000000000e+00
1.265826443000000090e+01 1.407299999999999773e+00 6.373200000000000642e+00 0.000000000000000000e+00
1.266826443000000069e+01 1.444100000000000161e+00 6.517199999999999882e+00 0.000000000000000000e+00
1.267826443000000047e+01 1.479299999999999615e+00 6.653700000000000614e+00 0.000000000000000000e+00
1.268826443000000026e+01 1.511700000000000044e+00 6.772500000000001741e+00 0.000000000000000000e+00
1.269826443000000005e+01 1.538300000000000445e+00 6.868099999999999206e+00 0.000000000000000000e+00
1.270826442999999983e+01 1.558599999999999985e+00 6.932000000000002160e+00 0.000000000000000000e+00
1.271826442999999962e+01 1.570599999999999552e+00 6.959200000000000053e+00 0.000000000000000000e+00
1.272826442999999941e+01 1.573999999999999622e+00 6.947100000000001607e+00 0.000000000000000000e+00
1.273826443000000097e+01 1.568999999999999506e+00 6.897299999999999542e+00 0.000000000000000000e+00
1.274826443000000076e+01 1.554599999999999982e+00 6.810200000000000919e+00 0.000000000000000000e+00
1.275826443000000054e+01 1.534199999999999342e+00 6.690999999999999837e+00 0.000000000000000000e+00
1.276826443000000033e+01 1.507300000000000084e+00 6.546199999999998909e+00 0.000000000000000000e+00
1.277826443000000012e+01 1.476499999999999924e+00 6.383799999999999031e+00 0.000000000000000000e+00
1.278826442999999990e+01 1.443000000000000282e+00 6.211900000000000865e+00 0.000000000000000000e+00
1.279826442999999969e+01 1.408199999999999674e+00 6.039299999999999891e+00 0.000000000000000000e+00
1.280826442999999948e+01 1.374300000000000077e+00 5.873099999999999099e+00 0.000000000000000000e+00
1.281826443000000104e+01 1.341600000000000126e+00 5.719599999999998019e+00 0.000000000000000000e+00
1.282826443000000083e+01 1.311800000000000299e+00 5.584600000000000009e+00 0.000000000000000000e+00
1.283826443000000062e+01 1.284700000000000175e+00 5.472799999999998555e+00 0.000000000000000000e+00
1.284826443000000040e+01 1.261099999999999888e+00 5.386499999999998956e+00 0.000000000000000000e+00
1.285826443000000019e+01 1.241400000000000059e+00 5.327100000000000612e+00 0.000000000000000000e+00
1.286826442999999998e+01 1.226100000000000634e+00 5.295200000000000351e+00 0.000000000000000000e+00
1.287826442999999976e+01 1.214699999999999891e+00 5.291300000000000558e+00 0.000000000000000000e+00
1.288826442999999955e+01 1.207700000000000440e+00 5.314899999999999736e+00 0.000000000000000000e+00
1.289826443000000111e+01 1.205399999999999805e+00 5.364100000000002311e+00 0.000000000000000000e+00
1.290826443000000090e+01 1.208500000000000130e+00 5.438800000000000523e+00 0.000000000000000000e+00
1.291826443000000069e+01 1.217000000000000082e+00 5.535099999999998133e+00 0.000000000000000000e+00
1.292826443000000047e+01 1.231100000000000305e+00 5.655299999999999550e+00 0.000000000000000000e+00
1.293826443000000026e+01 1.251100000000000101e+00 5.795900000000000496e+00 0.000000000000000000e+00
1.294826443000000005e+01 1.276899999999999702e+00 5.955399999999999139e+00 0.000000000000000000e+00
1.295826442999999983e+01 1.308500000000000218e+00 6.131699999999997708e+00 0.000000000000000000e+00
1.296826442999999962e+01 1.345700000000000118e+00 6.324500000000000455e+00 0.000000000000000000e+00
1.297826442999999941e+01 1.387699999999999934e+00 6.530800000000000161e+00 0.000000000000000000e+00
1.298826443000000097e+01 1.433099999999999818e+00 6.746199999999999974e+00 0.000000000000000000e+00
1.299826443000000076e+01 1.481400000000000272e+00 6.969399999999999373e+00 0.000000000000000000e+00
1.300826443000000054e+01 1.530400000000000205e+00 7.195099999999998275e+00 0.000000000000000000e+00
1.301826443000000033e+01 1.578399999999999803e+00 7.417300000000000004e+00 0.000000000000000000e+00
